tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
1306,250,89,1428,0.8896843475431174,0.8510131108462455,0.9413315754779169,0.8938967136150234,0.16066838046272494,0.8393316195372751,0.890331597507596,0.9756045462140535,0.9694162389237315,0.5460462089163683,3073,iscx,iscx,random_forest,23,validation_f1,0.2537935331173369,1.5892096001189202,0.1206994999665767
1539,17,283,1234,0.902375528799219,0.9864108713029577,0.8134475939353988,0.8916184971098265,0.010925449871465296,0.9890745501285347,0.9012610720319667,0.9756045462140535,0.9694162389237315,0.40709404490725676,3073,iscx,iscx,random_forest,23,validation_fpr_limit,0.7087772017461235,1.5892096001189202,0.1206994999665767
116,5484,575,5554,0.483417171114332,0.5031708642870085,0.906183716756404,0.6470553969825829,0.9792857142857143,0.020714285714285713,0.4634490012353448,0.4147942860258699,0.291807493065753,0.9410861966067013,11729,iscx,mendeley,random_forest,23,default,0.5000000000000001,1.5892096001189202,0.13560119993053377
85,5515,393,5736,0.4962912439253133,0.5098213492134033,0.9358786098874204,0.6600690448791715,0.9848214285714286,0.015178571428571428,0.4755285906579959,0.4147942860258699,0.291807493065753,0.9592463125586154,11729,iscx,mendeley,random_forest,23,validation_f1,0.2537935331173369,1.5892096001189202,0.13560119993053377
170,5430,999,5130,0.45187142978941086,0.48579545454545453,0.8370044052863436,0.6147761998921445,0.9696428571428571,0.030357142857142857,0.4336807740717432,0.4147942860258699,0.291807493065753,0.9003325091653167,11729,iscx,mendeley,random_forest,23,validation_fpr_limit,0.7087772017461235,1.5892096001189202,0.13560119993053377
1454,102,168,1349,0.9121379759192971,0.9297036526533425,0.8892551087673038,0.9090296495956873,0.06555269922879177,0.9344473007712082,0.911851204769256,0.973379869052689,0.9669237078322288,0.4721770257077774,3073,iscx,iscx,mlp,23,default,5e-324,65.8545901000034,0.004058000165969133
1316,240,117,1400,0.8838268792710706,0.8536585365853658,0.922874093605801,0.8869179600886918,0.15424164524421594,0.8457583547557841,0.8843162241807925,0.973379869052689,0.9669237078322288,0.5336804425642695,3073,iscx,iscx,mlp,23,validation_f1,-0.8084746599197388,65.8545901000034,0.004058000165969133
1543,13,341,1176,0.8848031239830785,0.9890664423885618,0.7752142386288727,0.8691796008869179,0.008354755784061696,0.9916452442159382,0.8834297414224055,0.973379869052689,0.9669237078322288,0.38691832085909533,3073,iscx,iscx,mlp,23,validation_fpr_limit,2.12646222114563,65.8545901000034,0.004058000165969133
129,5471,653,5476,0.4778753516923864,0.5002283730702476,0.8934573339859684,0.6413680018739751,0.9769642857142857,0.023035714285714284,0.4582465241358413,0.3440919074887884,0.11731952019672283,0.9333276494159775,11729,iscx,mendeley,mlp,23,default,5e-324,65.8545901000034,0.01285859989002347
86,5514,466,5663,0.49015261318100434,0.5066654737407176,0.9239680208843204,0.654455102276667,0.9846428571428572,0.015357142857142857,0.4696625818707316,0.3440919074887884,0.11731952019672283,0.9529371642936312,11729,iscx,mendeley,mlp,23,validation_f1,-0.8084746599197388,65.8545901000034,0.01285859989002347
192,5408,1093,5036,0.4457327990451019,0.48219073152049025,0.821667482460434,0.6077354733602848,0.9657142857142857,0.03428571428571429,0.4279765983730741,0.3440919074887884,0.11731952019672283,0.8904424929661523,11729,iscx,mendeley,mlp,23,validation_fpr_limit,2.12646222114563,65.8545901000034,0.01285859989002347
1438,118,154,1363,0.9114871461112919,0.9203241053342336,0.8984838497033619,0.9092728485657104,0.07583547557840617,0.9241645244215938,0.9113241870624779,0.9707392276216553,0.9636861923055415,0.48193947282785554,3073,iscx,iscx,dqn,23,default,5e-324,95.48007049993612,0.0022076000459492207
1429,127,149,1368,0.9101854864952815,0.9150501672240803,0.9017798286090969,0.9083665338645418,0.08161953727506427,0.9183804627249358,0.9100801456670163,0.9707392276216553,0.9636861923055415,0.486495281483892,3073,iscx,iscx,dqn,23,validation_f1,-0.13846588134765625,95.48007049993612,0.0022076000459492207
1542,14,443,1074,0.8512853888708103,0.9871323529411765,0.7079762689518787,0.8245681381957773,0.008997429305912597,0.9910025706940874,0.849489419822983,0.9707392276216553,0.9636861923055415,0.35405141555483244,3073,iscx,iscx,dqn,23,validation_fpr_limit,1.296905517578125,95.48007049993612,0.0022076000459492207
124,5476,648,5481,0.4778753516923864,0.5002281646436069,0.8942731277533039,0.6415779000351165,0.9778571428571429,0.02214285714285714,0.4582079924480805,0.4109397030652953,0.2197790072955271,0.9341802370193537,11729,iscx,mendeley,dqn,23,default,5e-324,95.48007049993612,0.013882300117984414
119,5481,620,5509,0.47983630318015175,0.5012738853503185,0.8988415728503835,0.643612360535078,0.97875,0.02125,0.4600457864251917,0.4109397030652953,0.2197790072955271,0.9369937761104954,11729,iscx,mendeley,dqn,23,validation_f1,-0.13846588134765625,95.48007049993612,0.013882300117984414
200,5400,1323,4806,0.4268053542501492,0.4708994708994709,0.7841409691629956,0.5884297520661157,0.9642857142857143,0.03571428571428571,0.40992762743864064,0.4109397030652953,0.2197790072955271,0.8701509080057976,11729,iscx,mendeley,dqn,23,validation_fpr_limit,1.296905517578125,95.48007049993612,0.013882300117984414
1432,124,151,1366,0.910510901399284,0.9167785234899329,0.9004614370468029,0.9085467243099434,0.07969151670951156,0.9203084832904884,0.9103849601686457,0.9705940891271697,0.9638200649706076,0.48486820696387894,3073,iscx,iscx,ddqn,23,default,5e-324,90.87713949987665,0.002555999904870987
1432,124,150,1367,0.9108363163032867,0.9168343393695506,0.9011206328279499,0.9089095744680851,0.07969151670951156,0.9203084832904884,0.9107145580592191,0.9705940891271697,0.9638200649706076,0.48519362186788156,3073,iscx,iscx,ddqn,23,validation_f1,-0.0245208740234375,90.87713949987665,0.002555999904870987
1542,14,453,1064,0.8480312398307842,0.987012987012987,0.7013843111404087,0.820038535645472,0.008997429305912597,0.9910025706940874,0.846193440917248,0.9705940891271697,0.9638200649706076,0.35079726651480636,3073,iscx,iscx,ddqn,23,validation_fpr_limit,1.5194549560546875,90.87713949987665,0.002555999904870987
121,5479,617,5512,0.4802625969818399,0.5015012282776817,0.8993310491107848,0.6439252336448598,0.9783928571428572,0.021607142857142856,0.4604690959839638,0.43293677423225774,0.24942314640001867,0.937079034870833,11729,iscx,mendeley,ddqn,23,default,5e-324,90.87713949987665,0.007817900041118264
120,5480,615,5514,0.48034785574217753,0.5015462979807167,0.899657366617719,0.6440460199731356,0.9785714285714285,0.02142857142857143,0.46054296902314523,0.43293677423225774,0.24942314640001867,0.9373348111518458,11729,iscx,mendeley,ddqn,23,validation_f1,-0.0245208740234375,90.87713949987665,0.007817900041118264
