tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,37,validation_fpr_limit,1.0000000000000002,7.670000195503235e-05,2.759997732937336e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,default,0.5000000000000001,7.670000195503235e-05,8.150003850460052e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,validation_f1,1.0,7.670000195503235e-05,8.150003850460052e-05
5600,0,6129,0,0.47744905789069825,0.0,0.0,0.0,0.0,1.0,0.5,0.5225509421093018,0.5,0.0,11729,iscx,mendeley,always_malicious,37,validation_fpr_limit,1.0000000000000002,7.670000195503235e-05,8.150003850460052e-05
1369,187,319,1198,0.8353400585746827,0.8649819494584837,0.7897165458141068,0.8256374913852516,0.12017994858611825,0.8798200514138818,0.8347682986139943,0.9364943705576451,0.930786137570262,0.4506996420436056,3073,iscx,iscx,logistic,37,default,5e-324,0.019519299967214465,0.000714499969035387
1298,258,181,1336,0.8571428571428571,0.8381430363864492,0.8806855636123929,0.8588878174220508,0.16580976863753213,0.8341902313624678,0.8574378974874304,0.9364943705576451,0.930786137570262,0.5187113569801497,3073,iscx,iscx,logistic,37,validation_f1,-0.47409725189208984,0.019519299967214465,0.000714499969035387
1545,11,772,745,0.7452001301659616,0.9854497354497355,0.4911008569545155,0.6555213374395072,0.007069408740359897,0.9929305912596401,0.7420157241070778,0.9364943705576451,0.930786137570262,0.2460136674259681,3073,iscx,iscx,logistic,37,validation_fpr_limit,2.386249542236328,0.019519299967214465,0.000714499969035387
160,5440,1008,5121,0.450251513342996,0.4848972635167124,0.8355359765051396,0.6136608747753146,0.9714285714285714,0.02857142857142857,0.43205370253828407,0.3515997250176772,0.1256767300654966,0.9004177679256543,11729,iscx,mendeley,logistic,37,default,5e-324,0.019519299967214465,0.00045510008931159973
115,5485,811,5318,0.46321084491431497,0.49227066555586413,0.8676782509381629,0.6281596976139854,0.9794642857142857,0.020535714285714286,0.4441069826119386,0.3515997250176772,0.1256767300654966,0.9210503879273595,11729,iscx,mendeley,logistic,37,validation_f1,-0.47409725189208984,0.019519299967214465,0.00045510008931159973
330,5270,2280,3849,0.3562963594509336,0.42208575501699747,0.6279980420949584,0.5048530954879329,0.9410714285714286,0.05892857142857143,0.3434633067617649,0.3515997250176772,0.1256767300654966,0.7774746355187996,11729,iscx,mendeley,logistic,37,validation_fpr_limit,2.386249542236328,0.019519299967214465,0.00045510008931159973
1421,135,162,1355,0.9033517735112269,0.9093959731543624,0.8932102834541858,0.9012304622547389,0.08676092544987146,0.9132390745501285,0.9032246790021572,0.9695875570055864,0.9625643732641036,0.48486820696387894,3073,iscx,iscx,random_forest,37,default,0.5000000000000001,1.0832557999528944,0.10546829993836582
1516,40,233,1284,0.9111617312072893,0.9697885196374623,0.8464073829927489,0.9039070749736009,0.02570694087403599,0.974293059125964,0.9103502210593564,0.9695875570055864,0.9625643732641036,0.43084933289944677,3073,iscx,iscx,random_forest,37,validation_f1,0.68,1.0832557999528944,0.10546829993836582
1525,31,271,1246,0.9017246989912138,0.975724353954581,0.8213579433091628,0.8919112383679313,0.01992287917737789,0.9800771208226221,0.9007175320658924,0.9695875570055864,0.9625643732641036,0.41555483241132446,3073,iscx,iscx,random_forest,37,validation_fpr_limit,0.8132380952380952,1.0832557999528944,0.10546829993836582
110,5490,562,5567,0.48401398243669536,0.5034819571312291,0.9083047805514766,0.6478529035261259,0.9803571428571428,0.019642857142857142,0.4639738188471669,0.4410780049342865,0.33964751882152766,0.9427061130531162,11729,iscx,mendeley,random_forest,37,default,0.5000000000000001,1.0832557999528944,0.13728319993242621
132,5468,736,5393,0.4710546508653764,0.4965472792560538,0.8799151574481971,0.6348440258975868,0.9764285714285714,0.023571428571428573,0.45174329300981286,0.4410780049342865,0.33964751882152766,0.9259953960269418,11729,iscx,mendeley,random_forest,37,validation_f1,0.68,1.0832557999528944,0.13728319993242621
165,5435,975,5154,0.4534913462358257,0.48673151383511193,0.8409202153695545,0.6165809307333413,0.9705357142857143,0.029464285714285714,0.4351922505419201,0.4410780049342865,0.33964751882152766,0.9028050132151079,11729,iscx,mendeley,random_forest,37,validation_fpr_limit,0.8132380952380952,1.0832557999528944,0.13728319993242621
1458,98,200,1317,0.9030263586072242,0.9307420494699646,0.8681608437705999,0.8983628922237381,0.06298200514138817,0.9370179948586118,0.9025894193146058,0.9662345126076358,0.9607871712705871,0.4604620891636837,3073,iscx,iscx,mlp,37,default,5e-324,3.33425259985961,0.00259750010445714
1319,237,117,1400,0.8848031239830785,0.855222968845449,0.922874093605801,0.8877615726062144,0.15231362467866325,0.8476863753213367,0.8852802344635688,0.9662345126076358,0.9607871712705871,0.5327041978522616,3073,iscx,iscx,mlp,37,validation_f1,-1.258789300918579,3.33425259985961,0.00259750010445714
